timestamp,temp,hum,rain,prev_sm,target_sm
54518400000,21.3,60,0.0,1.69,1.68
54604800000,21.1,64,0.0,1.68,1.67
54691200000,22.1,62,0.0,1.67,1.65
54777600000,22.5,60,0.0,1.65,1.64
54864000000,21.3,63,0.0,1.64,1.63
54950400000,21.4,65,0.0,1.63,1.62
55036800000,21.2,64,0.0,1.62,1.61
55123200000,21.4,66,0.0,1.61,1.6
55209600000,21.7,60,0.0,1.6,1.59
55296000000,22.1,59,0.0,1.59,1.57
55382400000,22.2,62,0.0,1.57,1.56
55468800000,22.7,60,0.0,1.56,1.55
55555200000,22.6,60,0.0,1.55,1.54
55641600000,22.3,63,0.0,1.54,1.53
55728000000,21.9,67,0.0,1.53,1.52
55814400000,22.2,65,0.0,1.52,1.51
55900800000,23.5,57,0.0,1.51,1.5
55987200000,24.1,58,0.0,1.5,1.49
56073600000,24.4,58,28.1,1.49,5.5
56160000000,23.1,68,2.8,5.5,9.54
56246400000,23.0,57,0.0,9.54,7.24
56332800000,23.0,62,0.0,7.24,4.54
56419200000,23.3,63,0.0,4.54,2.87
56505600000,24.4,59,0.0,2.87,2.57
56592000000,24.4,58,0.0,2.57,2.51
56678400000,23.8,65,0.0,2.51,2.45
56764800000,23.5,63,0.0,2.45,2.4
56851200000,22.5,69,0.0,2.4,2.34
56937600000,23.4,52,0.0,2.34,2.29
57024000000,21.6,69,0.0,2.29,2.24
57110400000,21.8,73,0.0,2.24,2.2
57196800000,20.1,88,30.9,2.2,4.95
57283200000,20.9,81,0.0,4.95,11.36
57369600000,21.4,80,0.0,11.36,8.81
57456000000,21.1,82,0.0,8.81,6.34
57542400000,20.8,80,0.0,6.34,4.45
57628800000,20.7,79,0.0,4.45,3.49
57715200000,21.4,71,0.0,3.49,3.25
57801600000,20.5,78,0.0,3.25,3.15
57888000000,19.9,85,0.0,3.15,3.06
57974400000,20.3,83,0.0,3.06,2.97
58060800000,20.6,85,2.0,2.97,3.5
58147200000,20.7,81,12.0,3.5,6.38
58233600000,20.3,84,13.6,6.38,14.78
58320000000,20.3,85,0.0,14.78,19.62
58406400000,20.8,84,9.5,19.62,18.31
58492800000,21.4,81,4.1,18.31,24.35
58579200000,20.7,87,0.0,24.35,24.6
58665600000,20.3,88,0.0,24.6,22.55
58752000000,20.7,82,0.0,22.55,19.35
58838400000,20.3,86,14.4,19.35,18.81
58924800000,19.9,90,15.7,18.81,32.08
59011200000,20.6,83,0.0,32.08,38.48
59097600000,21.2,76,10.0,38.48,38.03
59184000000,21.3,74,0.0,38.03,41.04
59270400000,20.6,81,0.0,41.04,36.1
59356800000,20.3,85,0.0,36.1,31.84
59443200000,20.1,84,0.0,31.84,28.27
59529600000,20.2,86,0.0,28.27,25.11
59616000000,21.3,79,0.0,25.11,22.32
59702400000,21.2,80,0.0,22.32,19.85
59788800000,21.0,84,10.7,19.85,18.99
59875200000,20.5,86,5.3,18.99,23.36
59961600000,21.1,80,0.0,23.36,25.51
60048000000,21.4,75,0.0,25.51,22.11
60134400000,22.0,73,8.9,22.11,23.73
60220800000,21.5,79,0.0,23.73,25.38
60307200000,20.6,83,0.0,25.38,22.03
60393600000,21.5,75,0.0,22.03,19.06
60480000000,21.7,71,0.0,19.06,16.31
60566400000,21.8,73,0.0,16.31,14.38
60652800000,21.8,73,0.0,14.38,13.71
60739200000,21.6,76,0.0,13.71,13.24
60825600000,21.6,76,0.0,13.24,12.8
60912000000,21.8,78,0.0,12.8,12.39
60998400000,20.9,84,0.0,12.39,12.0
61084800000,20.6,81,0.0,12.0,11.64
61171200000,21.4,60,0.0,11.64,11.28
61257600000,20.9,69,0.0,11.28,10.93
61344000000,21.3,67,0.0,10.93,10.6
61430400000,21.6,68,0.0,10.6,10.29
61516800000,21.7,69,0.0,10.29,10.0
61603200000,22.5,71,0.0,10.0,9.73
61689600000,22.9,67,0.0,9.73,9.48
61776000000,21.4,80,0.0,9.48,9.22
61862400000,21.8,73,0.0,9.22,8.98
61948800000,20.0,85,0.0,8.98,8.74
62035200000,21.1,71,0.0,8.74,8.5
62121600000,21.5,66,0.0,8.5,8.27
62208000000,21.4,67,0.0,8.27,8.05
62294400000,22.5,54,0.0,8.05,7.83
62380800000,23.3,47,0.0,7.83,7.63
62467200000,23.4,50,0.0,7.63,7.44
62553600000,22.9,60,0.0,7.44,7.26
62640000000,22.7,63,0.0,7.26,7.08
62726400000,22.7,58,0.0,7.08,6.9
62812800000,22.4,65,11.0,6.9,6.73
62899200000,22.6,59,0.0,6.73,6.53
62985600000,22.8,58,0.0,6.53,6.36
63072000000,23.3,55,0.0,6.36,6.21
63158400000,23.2,61,0.0,6.21,6.06
63244800000,22.9,68,0.0,6.06,5.92
63331200000,21.9,73,0.0,5.92,5.78
63417600000,23.1,62,15.7,5.78,12.86
63504000000,22.9,61,0.4,12.86,13.82
63590400000,23.4,48,4.9,13.82,15.56
63676800000,23.7,48,0.0,15.56,13.99
63763200000,23.3,52,0.0,13.99,11.63
63849600000,23.1,57,0.0,11.63,9.77
63936000000,22.6,56,0.0,9.77,7.84
64022400000,21.7,66,0.0,7.84,6.81
64108800000,21.6,55,0.6,6.81,6.6
64195200000,22.7,44,0.0,6.6,6.41
64281600000,22.8,49,1.2,6.41,6.25
64368000000,23.2,52,2.1,6.25,6.08
64454400000,23.1,55,0.0,6.08,5.92
64540800000,23.5,57,0.0,5.92,5.77
64627200000,22.8,63,0.0,5.77,5.62
64713600000,22.5,61,0.0,5.62,5.47
64800000000,23.1,56,0.0,5.47,5.32
64886400000,22.7,55,0.0,5.32,5.19
64972800000,22.0,60,0.0,5.19,5.06
65059200000,22.3,63,0.0,5.06,4.94
65145600000,23.2,59,0.0,4.94,4.82
65232000000,23.5,61,0.0,4.82,4.71
65318400000,23.0,63,0.0,4.71,4.61
65404800000,22.8,61,0.0,4.61,4.5
65491200000,24.1,51,0.0,4.5,4.41
65577600000,24.1,55,2.3,4.41,4.33
65664000000,23.3,58,0.0,4.33,4.23
65750400000,22.1,62,0.0,4.23,4.13
65836800000,21.6,66,0.0,4.13,4.03
65923200000,22.5,58,0.0,4.03,3.95
66009600000,22.7,60,0.0,3.95,3.87
66096000000,22.9,61,0.0,3.87,3.79
66182400000,22.9,60,0.0,3.79,3.71
66268800000,22.8,53,6.5,3.71,3.63
66355200000,22.4,54,0.0,3.63,3.55
66441600000,22.4,52,0.0,3.55,3.47
66528000000,22.5,63,0.0,3.47,3.4
66614400000,22.1,66,0.0,3.4,3.32
66700800000,22.5,59,0.0,3.32,3.25
66787200000,22.7,56,0.0,3.25,3.18
66873600000,22.1,71,0.0,3.18,3.12
66960000000,21.8,71,0.0,3.12,3.05
67046400000,22.5,64,0.0,3.05,2.99
67132800000,22.6,66,0.0,2.99,2.94
67219200000,22.8,67,0.0,2.94,2.89
67305600000,23.7,63,0.0,2.89,2.84
67392000000,23.7,62,0.0,2.84,2.79
67478400000,24.4,56,0.0,2.79,2.75
67564800000,24.4,58,0.0,2.75,2.7
67651200000,24.1,60,0.0,2.7,2.66
